,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
539,2002-02-28T00:00:00.000Z,21.7,22.59,21.35,22.15,8159600,0.3264856243,0.3398760485,0.3212197271,0.3332560635,456938056,0.0,1.0
540,2002-03-01T00:00:00.000Z,23.45,23.5,21.82,21.93,6232000,0.3528151101,0.3535673812,0.3282910748,0.329946071,348992348,0.0,1.0
541,2002-03-04T00:00:00.000Z,24.29,24.58,22.76,23.26,6218900,0.3654532633,0.3698164353,0.34243377,0.3499564803,348258748,0.0,1.0
542,2002-03-05T00:00:00.000Z,23.53,24.43,23.4,24.15,4905400,0.3540187438,0.3675596222,0.3520628391,0.3633469045,274702674,0.0,1.0
543,2002-03-06T00:00:00.000Z,24.07,24.34,22.93,23.48,4039400,0.3621432708,0.3662055344,0.3449914915,0.3532664728,226206626,0.0,1.0
544,2002-03-07T00:00:00.000Z,24.38,24.53,23.61,24.06,4611600,0.3668073512,0.3690641643,0.3552223774,0.3619928166,258249858,0.0,1.0
545,2002-03-08T00:00:00.000Z,24.66,25.09,24.3,24.74,4817400,0.3710200689,0.3774895997,0.3656037175,0.3722237026,269774669,0.0,1.0
546,2002-03-11T00:00:00.000Z,25.06,25.14,24.1,24.6,4692600,0.3770382371,0.3782418707,0.3625946335,0.3701173437,262785862,0.0,1.0
547,2002-03-12T00:00:00.000Z,24.72,24.74,24.1,24.74,4536700,0.3719227941,0.3722237026,0.3625946335,0.3722237026,254055454,0.0,1.0
548,2002-03-13T00:00:00.000Z,24.49,24.85,24.15,24.37,3585100,0.3684623474,0.3738786988,0.3633469045,0.366656897,200765800,0.0,1.0
549,2002-03-14T00:00:00.000Z,24.43,24.6,23.88,24.6,3880300,0.3675596222,0.3701173437,0.3592846409,0.3701173437,217297017,0.0,1.0
550,2002-03-15T00:00:00.000Z,24.95,24.96,24.25,24.46,4301800,0.3753832409,0.3755336951,0.3648514465,0.3680109848,240901040,0.0,1.0
551,2002-03-18T00:00:00.000Z,24.74,25.05,24.32,24.95,5438500,0.3722237026,0.3768877829,0.365904626,0.3753832409,304556304,0.0,1.0
552,2002-03-19T00:00:00.000Z,24.85,25.3,24.3,24.69,4327600,0.3738786988,0.380649138,0.3656037175,0.3714714315,242345842,0.0,1.0
553,2002-03-20T00:00:00.000Z,24.92,25.14,24.5,24.66,5255700,0.3749318782,0.3782418707,0.3686128016,0.3710200689,294319494,0.0,1.0
554,2002-03-21T00:00:00.000Z,24.27,24.3,23.26,24.3,11006300,0.3651523549,0.3656037175,0.3499564803,0.3656037175,616353416,0.0,1.0
555,2002-03-22T00:00:00.000Z,24.09,24.56,23.87,24.22,3610600,0.3624441792,0.3695155269,0.3591341867,0.3644000839,202193802,0.0,1.0
556,2002-03-25T00:00:00.000Z,23.35,24.09,23.24,24.07,4693400,0.3513105681,0.3624441792,0.3496555718,0.3621432708,262830662,0.0,1.0
557,2002-03-26T00:00:00.000Z,23.46,23.64,23.0,23.2,4604300,0.3529655643,0.35567374,0.3460446709,0.349053755,257841057,0.0,1.0
558,2002-03-27T00:00:00.000Z,23.47,23.72,23.26,23.35,2280400,0.3531160186,0.3568773737,0.3499564803,0.3513105681,127702527,0.0,1.0
559,2002-03-28T00:00:00.000Z,23.67,23.88,23.46,23.7,1936700,0.3561251026,0.3592846409,0.3529655643,0.3565764653,108455308,0.0,1.0
560,2002-04-01T00:00:00.000Z,24.46,24.7,23.28,24.7,3554400,0.3680109848,0.3716218857,0.3502573887,0.3716218857,199046599,0.0,1.0
561,2002-04-02T00:00:00.000Z,24.07,24.3,23.87,24.0,3639200,0.3621432708,0.3656037175,0.3591341867,0.3610900914,203795403,0.0,1.0
562,2002-04-03T00:00:00.000Z,23.75,24.49,23.6,24.05,3830900,0.3573287363,0.3684623474,0.3550719232,0.3618423624,214530614,0.0,1.0
563,2002-04-04T00:00:00.000Z,24.9,25.05,23.67,23.67,6044600,0.3746309698,0.3768877829,0.3561251026,0.3561251026,338497938,0.0,1.0
564,2002-04-05T00:00:00.000Z,24.74,25.19,24.1,24.95,4970500,0.3722237026,0.3789941418,0.3625946335,0.3753832409,278348278,0.0,1.0
565,2002-04-08T00:00:00.000Z,24.56,24.68,23.78,24.16,4669900,0.3695155269,0.3713209773,0.3577800989,0.3634973587,261514661,0.0,1.0
566,2002-04-09T00:00:00.000Z,24.1,25.0,24.01,24.59,3420200,0.3625946335,0.3761355119,0.3612405456,0.3699668895,191531391,0.0,1.0
567,2002-04-10T00:00:00.000Z,24.66,24.95,24.01,24.21,4017500,0.3710200689,0.3753832409,0.3612405456,0.3642496297,224980224,0.0,1.0
568,2002-04-11T00:00:00.000Z,24.86,25.2,24.75,25.03,7272400,0.374029153,0.379144596,0.3723741568,0.3765868745,407254807,0.0,1.0
569,2002-04-12T00:00:00.000Z,25.06,25.17,24.57,25.01,5718600,0.3770382371,0.3786932334,0.3696659811,0.3762859661,320241920,0.0,1.0
570,2002-04-15T00:00:00.000Z,25.0,25.15,24.8,25.06,5345900,0.3761355119,0.378392325,0.3731264278,0.3770382371,299370699,0.0,1.0
571,2002-04-16T00:00:00.000Z,25.74,26.0,25.12,25.15,10974600,0.387269123,0.3911809324,0.3779409623,0.378392325,614578214,0.0,1.0
572,2002-04-17T00:00:00.000Z,26.11,26.17,25.38,25.93,7075900,0.3928359286,0.3937386538,0.3818527717,0.3901277529,396250796,0.0,1.0
573,2002-04-18T00:00:00.000Z,25.41,25.52,24.88,25.5,7173400,0.3823041343,0.3839591305,0.3743300614,0.3836582221,401710801,0.0,1.0
574,2002-04-19T00:00:00.000Z,24.98,25.49,24.93,25.49,6703700,0.3758346035,0.3835077679,0.3750823324,0.3835077679,375407575,0.0,1.0
575,2002-04-22T00:00:00.000Z,24.53,24.93,24.23,24.84,4811200,0.3690641643,0.3750823324,0.3645505381,0.3737282446,269427469,0.0,1.0
576,2002-04-23T00:00:00.000Z,24.25,24.78,24.09,24.54,4169100,0.3648514465,0.3728255194,0.3624441792,0.3692146185,233469833,0.0,1.0
577,2002-04-24T00:00:00.000Z,23.77,24.5,23.68,24.3,2508000,0.3576296447,0.3686128016,0.3562755569,0.3656037175,140448140,0.0,1.0
578,2002-04-25T00:00:00.000Z,24.12,24.34,23.55,23.56,3467900,0.3628955419,0.3662055344,0.3543196522,0.3544701064,194202594,0.0,1.0
579,2002-04-26T00:00:00.000Z,23.01,24.37,23.0,24.28,5446100,0.3461951251,0.366656897,0.3460446709,0.3653028091,304981904,0.0,1.0
580,2002-04-29T00:00:00.000Z,23.96,24.06,23.09,23.16,4862300,0.3604882746,0.3619928166,0.3473987588,0.3484519382,272289072,0.0,1.0
581,2002-04-30T00:00:00.000Z,24.27,24.38,23.75,23.89,5017200,0.3651523549,0.3668073512,0.3573287363,0.3594350952,280963480,0.0,1.0
582,2002-05-01T00:00:00.000Z,23.98,24.29,23.36,24.29,3834000,0.360789183,0.3654532633,0.3514610223,0.3654532633,214704214,0.0,1.0
583,2002-05-02T00:00:00.000Z,23.69,24.34,23.6,23.81,4274000,0.3564260111,0.3662055344,0.3550719232,0.3582314615,239344239,0.0,1.0
584,2002-05-03T00:00:00.000Z,23.51,24.02,23.43,23.57,4121100,0.3537178354,0.3613909998,0.3525142017,0.3546205606,230781830,0.0,1.0
585,2002-05-06T00:00:00.000Z,22.65,23.5,22.46,23.35,4458300,0.3407787738,0.3535673812,0.3379201439,0.3513105681,249665049,0.0,1.0
586,2002-05-07T00:00:00.000Z,22.47,22.95,22.14,22.94,4334800,0.3380705981,0.3452923999,0.3331056093,0.3451419457,242749042,0.0,1.0
587,2002-05-08T00:00:00.000Z,24.37,24.52,23.04,23.2,7797900,0.366656897,0.3689137101,0.3466464877,0.349053755,436682836,0.0,1.0
588,2002-05-09T00:00:00.000Z,24.19,24.35,23.8,24.25,4011000,0.3639487213,0.3663559886,0.3580810073,0.3648514465,224616224,0.0,1.0
589,2002-05-10T00:00:00.000Z,23.32,24.29,22.98,24.29,4203500,0.3508592055,0.3654532633,0.3457437625,0.3654532633,235396235,0.0,1.0
590,2002-05-13T00:00:00.000Z,23.94,24.09,22.94,23.52,4743000,0.3601873662,0.3624441792,0.3451419457,0.3538682896,265608265,0.0,1.0
591,2002-05-14T00:00:00.000Z,25.61,25.68,24.22,24.45,9401900,0.3853132184,0.3863663978,0.3644000839,0.3678605306,526506926,0.0,1.0
592,2002-05-15T00:00:00.000Z,25.28,25.98,24.84,25.37,5996900,0.3803482296,0.3908800239,0.3737282446,0.3817023175,335826735,0.0,1.0
593,2002-05-16T00:00:00.000Z,25.21,25.45,24.75,25.06,4054500,0.3792950502,0.3829059511,0.3723741568,0.3770382371,227052227,0.0,1.0
594,2002-05-17T00:00:00.000Z,25.01,25.78,24.61,25.49,4223100,0.3762859661,0.3878709399,0.3702677979,0.3835077679,236493836,0.0,1.0
595,2002-05-20T00:00:00.000Z,24.74,24.93,24.53,24.57,4819900,0.3722237026,0.3750823324,0.3690641643,0.3696659811,269914669,0.0,1.0
596,2002-05-21T00:00:00.000Z,23.46,25.0,23.4,24.83,5017700,0.3529655643,0.3761355119,0.3520628391,0.3735777904,280991480,0.0,1.0
597,2002-05-22T00:00:00.000Z,24.32,24.37,23.32,23.37,5194200,0.365904626,0.366656897,0.3508592055,0.3516114765,290875490,0.0,1.0
598,2002-05-23T00:00:00.000Z,25.18,25.24,24.07,24.45,6596400,0.3788436876,0.3797464128,0.3621432708,0.3678605306,369398769,0.0,1.0
599,2002-05-24T00:00:00.000Z,24.15,24.99,23.96,24.99,2967400,0.3633469045,0.3759850577,0.3604882746,0.3759850577,166174566,0.0,1.0
600,2002-05-28T00:00:00.000Z,23.98,24.2,23.43,23.69,2673500,0.360789183,0.3640991755,0.3525142017,0.3564260111,149716149,0.0,1.0
601,2002-05-29T00:00:00.000Z,23.98,24.44,23.45,23.92,3960600,0.360789183,0.3677100764,0.3528151101,0.3598864578,221793821,0.0,1.0
602,2002-05-30T00:00:00.000Z,24.2,24.38,23.51,23.77,3506700,0.3640991755,0.3668073512,0.3537178354,0.3576296447,196375396,0.0,1.0
603,2002-05-31T00:00:00.000Z,23.3,24.25,23.28,24.09,6526700,0.3505582971,0.3648514465,0.3502573887,0.3624441792,365495565,0.0,1.0
604,2002-06-03T00:00:00.000Z,22.91,23.45,22.58,23.39,4198400,0.3446905831,0.3528151101,0.3397255943,0.3519123849,235110635,0.0,1.0
605,2002-06-04T00:00:00.000Z,22.78,23.04,22.18,22.88,6211100,0.3427346784,0.3466464877,0.3337074261,0.3442392205,347821947,0.0,1.0
606,2002-06-05T00:00:00.000Z,22.72,22.89,22.35,22.83,4947900,0.3418319532,0.3443896747,0.3362651476,0.3434869494,277082677,0.0,1.0
607,2002-06-06T00:00:00.000Z,22.16,23.23,22.04,22.96,4642800,0.3334065177,0.3495051176,0.3316010673,0.3454428541,259997059,0.0,1.0
608,2002-06-07T00:00:00.000Z,21.4,21.94,20.93,21.76,10935300,0.3219719982,0.3300965252,0.3149006505,0.3273883495,612377412,0.0,1.0
609,2002-06-10T00:00:00.000Z,21.48,21.84,21.34,21.48,4956700,0.3231756318,0.3285919832,0.3210692729,0.3231756318,277575477,0.0,1.0
610,2002-06-11T00:00:00.000Z,20.46,21.7,20.41,21.64,6241000,0.3078293029,0.3264856243,0.3070770319,0.3255828991,349496349,0.0,1.0
611,2002-06-12T00:00:00.000Z,20.09,20.75,19.94,20.41,9441400,0.3022624973,0.3121924749,0.3000056843,0.3070770319,528718928,0.0,1.0
612,2002-06-13T00:00:00.000Z,19.54,20.05,19.38,20.02,6287200,0.2939875161,0.3016606805,0.2915802488,0.3012093179,352083552,0.0,1.0
613,2002-06-14T00:00:00.000Z,20.1,20.36,18.11,19.24,7587500,0.3024129516,0.3063247609,0.2724725648,0.2894738899,424900424,0.0,1.0
614,2002-06-17T00:00:00.000Z,20.54,20.63,19.85,20.24,5796600,0.3090329366,0.3103870244,0.2986515964,0.3045193104,324609924,0.0,1.0
615,2002-06-18T00:00:00.000Z,20.15,20.59,19.98,20.42,6310000,0.3031652226,0.3097852076,0.3006075011,0.3072274861,353360353,0.0,1.0
616,2002-06-19T00:00:00.000Z,17.12,17.6,16.88,17.37,30526200,0.2575775985,0.2647994004,0.2539666976,0.2613389537,1709468909,0.0,1.0
617,2002-06-20T00:00:00.000Z,17.11,17.6,16.85,17.17,7082800,0.2574271443,0.2647994004,0.253515335,0.2583298696,396637196,0.0,1.0
618,2002-06-21T00:00:00.000Z,16.85,17.49,16.79,16.97,7949600,0.253515335,0.2631444041,0.2526126098,0.2553207855,445178045,0.0,1.0
619,2002-06-24T00:00:00.000Z,17.27,17.73,16.7,16.77,7713100,0.2598344116,0.266755305,0.2512585219,0.2523117014,431934031,0.0,1.0
620,2002-06-25T00:00:00.000Z,17.14,17.68,16.86,17.4,5378600,0.2578785069,0.266003034,0.2536657892,0.2617903163,301201901,0.0,1.0
621,2002-06-26T00:00:00.000Z,16.55,17.29,15.98,16.8,9981300,0.2490017089,0.26013532,0.2404258192,0.252763064,558953358,0.0,1.0
622,2002-06-27T00:00:00.000Z,17.06,17.27,16.42,16.79,4493900,0.2566748733,0.2598344116,0.2470458042,0.2526126098,251658651,0.0,1.0
623,2002-06-28T00:00:00.000Z,17.72,17.82,17.0,17.1,4818900,0.2666048508,0.2681093929,0.2557721481,0.2572766901,269858669,0.0,1.0
624,2002-07-01T00:00:00.000Z,17.06,17.88,17.05,17.71,3976600,0.2566748733,0.2690121181,0.2565244191,0.2664543966,222689822,0.0,1.0
625,2002-07-02T00:00:00.000Z,16.94,17.16,16.83,17.03,5449800,0.2548694228,0.2581794154,0.2532144266,0.2562235107,305189105,0.0,1.0
626,2002-07-03T00:00:00.000Z,17.55,17.68,16.75,16.81,3554100,0.2640471293,0.266003034,0.252010793,0.2529135182,199029799,0.0,1.0
627,2002-07-05T00:00:00.000Z,18.74,18.75,17.71,17.71,2886600,0.2819511797,0.2821016339,0.2664543966,0.2664543966,161649761,0.0,1.0
628,2002-07-08T00:00:00.000Z,18.01,18.61,17.68,18.52,3771500,0.2709680228,0.279995275,0.266003034,0.2786411872,211204211,0.0,1.0
629,2002-07-09T00:00:00.000Z,17.53,18.29,17.46,18.09,4049100,0.2637462209,0.2751807405,0.2626930415,0.2721716564,226749826,0.0,1.0
630,2002-07-10T00:00:00.000Z,17.32,18.17,17.25,17.71,3694300,0.2605866826,0.27337529,0.2595335032,0.2664543966,206881006,0.0,1.0
631,2002-07-11T00:00:00.000Z,18.3,18.35,16.97,17.26,6672800,0.2753311947,0.2760834657,0.2553207855,0.2596839574,373677173,0.0,1.0
632,2002-07-12T00:00:00.000Z,17.5,18.79,17.26,18.55,7919500,0.2632948583,0.2827034507,0.2596839574,0.2790925498,443492443,0.0,1.0
633,2002-07-15T00:00:00.000Z,18.23,18.6,16.81,17.43,5285600,0.2742780153,0.2798448208,0.2529135182,0.2622416789,295993895,0.0,1.0
634,2002-07-16T00:00:00.000Z,17.86,18.57,17.61,18.15,7978000,0.2687112097,0.2793934582,0.2649498546,0.2730743816,446768446,0.0,1.0
635,2002-07-17T00:00:00.000Z,15.63,16.2,15.19,16.13,21705100,0.235159922,0.2437358117,0.228539937,0.2426826323,1215486815,0.0,1.0
636,2002-07-18T00:00:00.000Z,14.99,15.56,14.75,15.5,9990400,0.2255308529,0.2341067426,0.221919952,0.2332040174,559462959,0.0,1.0
637,2002-07-19T00:00:00.000Z,14.96,15.17,14.53,14.7,6878700,0.2250794903,0.2282390286,0.2186099595,0.221167681,385207585,0.0,1.0
638,2002-07-22T00:00:00.000Z,14.92,15.19,14.61,14.75,7694600,0.2244776735,0.228539937,0.2198135931,0.221919952,430898030,0.0,1.0
639,2002-07-23T00:00:00.000Z,14.47,15.13,14.44,14.9,7140900,0.2177072343,0.2276372118,0.2172558717,0.2241767651,399890799,0.0,1.0
640,2002-07-24T00:00:00.000Z,15.2,15.22,14.25,14.33,7260600,0.2286903912,0.2289912996,0.2143972418,0.2156008754,406594006,0.0,1.0
641,2002-07-25T00:00:00.000Z,14.36,14.95,14.01,14.93,8559900,0.216052238,0.2249290361,0.2107863409,0.2246281277,479354879,0.0,1.0
642,2002-07-26T00:00:00.000Z,14.34,14.53,13.8,14.46,3709000,0.2157513296,0.2186099595,0.2076268026,0.2175567801,207704207,0.0,1.0
643,2002-07-29T00:00:00.000Z,15.02,15.1,14.37,14.48,4910000,0.2259822155,0.2271858492,0.2162026922,0.2178576885,274960274,0.0,1.0
644,2002-07-30T00:00:00.000Z,15.43,15.51,14.56,14.85,6336400,0.2321508379,0.2333544716,0.2190613221,0.2234244941,354838754,0.0,1.0
645,2002-07-31T00:00:00.000Z,15.26,15.42,14.9,15.4,5548200,0.2295931165,0.2320003837,0.2241767651,0.2316994753,310699510,0.0,1.0
646,2002-08-01T00:00:00.000Z,14.8,15.42,14.73,15.11,4088500,0.222672223,0.2320003837,0.2216190436,0.2273363034,228956228,0.0,1.0
647,2002-08-02T00:00:00.000Z,14.45,15.0,14.25,14.74,3197500,0.2174063259,0.2256813071,0.2143972418,0.2217694978,179060179,0.0,1.0
648,2002-08-05T00:00:00.000Z,13.99,14.7,13.97,14.51,3643300,0.2104854324,0.221167681,0.210184524,0.2183090511,204025004,0.0,1.0
649,2002-08-06T00:00:00.000Z,14.74,15.23,14.08,14.21,4858100,0.2217694978,0.2291417538,0.2118395203,0.213795425,272053872,0.0,1.0
650,2002-08-07T00:00:00.000Z,15.03,15.36,14.35,15.09,5954900,0.2261326697,0.2310976585,0.2159017838,0.227035395,333474733,0.0,1.0
651,2002-08-08T00:00:00.000Z,15.3,15.38,14.77,14.77,4059800,0.2301949333,0.2313985669,0.2222208604,0.2222208604,227349027,0.0,1.0
652,2002-08-09T00:00:00.000Z,15.0,15.25,14.75,15.25,3673500,0.2256813071,0.2294426622,0.221919952,0.2294426622,205716205,0.0,1.0
653,2002-08-12T00:00:00.000Z,14.99,15.02,14.69,14.9,3210100,0.2255308529,0.2259822155,0.2210172268,0.2241767651,179765779,0.0,1.0
654,2002-08-13T00:00:00.000Z,14.59,15.21,14.55,14.9,4819100,0.2195126847,0.2288408454,0.2189108679,0.2241767651,269869869,0.0,1.0
655,2002-08-14T00:00:00.000Z,15.17,15.35,14.54,14.67,7126500,0.2282390286,0.2309472043,0.2187604137,0.2207163184,399084399,0.0,1.0
656,2002-08-15T00:00:00.000Z,15.61,15.75,15.01,15.25,5751400,0.2348590136,0.2369653725,0.2258317613,0.2294426622,322078722,0.0,1.0
657,2002-08-16T00:00:00.000Z,15.81,16.1,15.28,15.45,4379000,0.2378680977,0.2422312697,0.2298940249,0.2324517463,245224245,0.0,1.0
658,2002-08-19T00:00:00.000Z,15.98,16.25,15.72,15.78,3867100,0.2404258192,0.2444880827,0.2365140099,0.2374167351,216557816,0.0,1.0
659,2002-08-20T00:00:00.000Z,15.91,16.09,15.53,15.97,3332600,0.2393726398,0.2420808154,0.23365538,0.240275365,186625786,0.0,1.0
660,2002-08-21T00:00:00.000Z,16.12,16.24,15.45,16.01,3614800,0.2425321781,0.2443376285,0.2324517463,0.2408771818,202429002,0.0,1.0
661,2002-08-22T00:00:00.000Z,15.97,16.25,15.66,16.2,4612700,0.240275365,0.2444880827,0.2356112846,0.2437358117,258311458,0.0,1.0
662,2002-08-23T00:00:00.000Z,15.73,15.93,15.45,15.9,2915100,0.2366644641,0.2396735482,0.2324517463,0.2392221856,163245763,0.0,1.0
663,2002-08-26T00:00:00.000Z,15.53,15.95,15.16,15.95,3392300,0.23365538,0.2399744566,0.2280885744,0.2399744566,189968989,0.0,1.0
664,2002-08-27T00:00:00.000Z,14.85,15.74,14.71,15.71,4682700,0.2234244941,0.2368149183,0.2213181352,0.2363635557,262231462,0.0,1.0
665,2002-08-28T00:00:00.000Z,14.7,15.12,14.65,14.8,4428100,0.221167681,0.2274867576,0.22041541,0.222672223,247973847,0.0,1.0
666,2002-08-29T00:00:00.000Z,14.7,15.08,14.51,14.65,2931600,0.221167681,0.2268849408,0.2183090511,0.22041541,164169764,0.0,1.0
667,2002-08-30T00:00:00.000Z,14.75,15.14,14.58,14.73,3455700,0.221919952,0.227787666,0.2193622305,0.2216190436,193519393,0.0,1.0
668,2002-09-03T00:00:00.000Z,14.05,14.55,14.05,14.49,4945300,0.2113881577,0.2189108679,0.2113881577,0.2180081427,276937076,0.0,1.0
669,2002-09-04T00:00:00.000Z,14.48,14.78,14.17,14.2,7511800,0.2178576885,0.2223713146,0.2131936081,0.2136449707,420661220,0.0,1.0
670,2002-09-05T00:00:00.000Z,14.18,14.36,14.05,14.22,4038900,0.2133440623,0.216052238,0.2113881577,0.2139458792,226178626,0.0,1.0
671,2002-09-06T00:00:00.000Z,14.38,14.65,14.23,14.51,3242700,0.2163531464,0.22041541,0.2140963334,0.2183090511,181591381,0.0,1.0
672,2002-09-09T00:00:00.000Z,14.37,14.53,14.15,14.28,2825800,0.2162026922,0.2186099595,0.2128926997,0.2148486044,158244958,0.0,1.0
673,2002-09-10T00:00:00.000Z,14.33,14.5,14.12,14.41,4454800,0.2156008754,0.2181585969,0.2124413371,0.216804509,249469049,0.0,1.0
674,2002-09-11T00:00:00.000Z,14.29,14.6,14.15,14.34,3614500,0.2149990586,0.2196631389,0.2128926997,0.2157513296,202412202,0.0,1.0
675,2002-09-12T00:00:00.000Z,14.14,14.51,14.12,14.2,4818400,0.2127422455,0.2183090511,0.2124413371,0.2136449707,269830669,0.0,1.0
676,2002-09-13T00:00:00.000Z,14.17,14.34,14.05,14.13,5052700,0.2131936081,0.2157513296,0.2113881577,0.2125917913,282951482,0.0,1.0
677,2002-09-16T00:00:00.000Z,14.5,14.61,14.12,14.14,5118600,0.2181585969,0.2198135931,0.2124413371,0.2127422455,286641886,0.0,1.0
678,2002-09-17T00:00:00.000Z,14.8,15.03,14.57,14.57,7642800,0.222672223,0.2261326697,0.2192117763,0.2192117763,427997227,0.0,1.0
679,2002-09-18T00:00:00.000Z,15.02,15.09,14.52,14.69,5868600,0.2259822155,0.227035395,0.2184595053,0.2210172268,328641928,0.0,1.0
680,2002-09-19T00:00:00.000Z,14.58,14.8,14.48,14.75,3677600,0.2193622305,0.222672223,0.2178576885,0.221919952,205945805,0.0,1.0
681,2002-09-20T00:00:00.000Z,14.87,14.94,14.52,14.62,6299800,0.2237254025,0.2247785819,0.2184595053,0.2199640473,352789152,0.0,1.0
682,2002-09-23T00:00:00.000Z,14.85,14.96,14.45,14.76,4709100,0.2234244941,0.2250794903,0.2174063259,0.2220704062,263709863,0.0,1.0
683,2002-09-24T00:00:00.000Z,14.64,14.82,14.4,14.4,4476100,0.2202649558,0.2229731314,0.2166540548,0.2166540548,250661850,0.0,1.0
684,2002-09-25T00:00:00.000Z,14.93,15.17,14.65,14.69,4547900,0.2246281277,0.2282390286,0.22041541,0.2210172268,254682654,0.0,1.0
685,2002-09-26T00:00:00.000Z,14.7,15.19,14.55,15.1,3725800,0.221167681,0.228539937,0.2189108679,0.2271858492,208645008,0.0,1.0
686,2002-09-27T00:00:00.000Z,14.72,14.85,14.48,14.49,3681300,0.2214685894,0.2234244941,0.2178576885,0.2180081427,206153006,0.0,1.0
687,2002-09-30T00:00:00.000Z,14.5,14.57,14.14,14.4,4244600,0.2181585969,0.2192117763,0.2127422455,0.2166540548,237697837,0.0,1.0
688,2002-10-01T00:00:00.000Z,14.51,14.6,14.0,14.59,6114700,0.2183090511,0.2196631389,0.2106358867,0.2195126847,342423542,0.0,1.0
689,2002-10-02T00:00:00.000Z,14.17,14.63,14.1,14.33,4095500,0.2131936081,0.2201145016,0.2121404287,0.2156008754,229348229,0.0,1.0
690,2002-10-03T00:00:00.000Z,14.3,14.6,14.06,14.18,3891000,0.2151495128,0.2196631389,0.2115386119,0.2133440623,217896217,0.0,1.0
691,2002-10-04T00:00:00.000Z,14.03,14.4,14.0,14.36,3407600,0.2110872493,0.2166540548,0.2106358867,0.216052238,190825790,0.0,1.0
692,2002-10-07T00:00:00.000Z,13.77,14.21,13.76,13.97,4369600,0.2071754399,0.213795425,0.2070249857,0.210184524,244697844,0.0,1.0
693,2002-10-08T00:00:00.000Z,13.69,13.96,13.36,13.9,8100800,0.2059718063,0.2100340698,0.2010068175,0.2091313446,453645253,0.0,1.0
694,2002-10-09T00:00:00.000Z,13.6,13.85,13.41,13.54,6369400,0.2046177185,0.2083790736,0.2017590886,0.2037149932,356686756,0.0,1.0
695,2002-10-10T00:00:00.000Z,14.12,14.22,13.58,13.63,5742400,0.2124413371,0.2139458792,0.2043168101,0.2050690811,321574721,0.0,1.0
696,2002-10-11T00:00:00.000Z,14.51,14.78,14.1,14.25,5262100,0.2183090511,0.2223713146,0.2121404287,0.2143972418,294677894,0.0,1.0
697,2002-10-14T00:00:00.000Z,14.77,14.98,14.44,14.55,3471500,0.2222208604,0.2253803987,0.2172558717,0.2189108679,194404194,0.0,1.0
698,2002-10-15T00:00:00.000Z,15.16,15.25,14.78,15.22,7241400,0.2280885744,0.2294426622,0.2223713146,0.2289912996,405518805,0.0,1.0
699,2002-10-16T00:00:00.000Z,14.56,15.13,14.46,14.86,5493300,0.2190613221,0.2276372118,0.2175567801,0.2235749483,307625107,0.0,1.0
700,2002-10-17T00:00:00.000Z,14.11,14.39,13.98,14.21,8380300,0.2122908829,0.2165036006,0.2103349782,0.213795425,469297269,0.0,1.0
701,2002-10-18T00:00:00.000Z,14.34,14.35,13.93,14.0,5148200,0.2157513296,0.2159017838,0.2095827072,0.2106358867,288299488,0.0,1.0
702,2002-10-21T00:00:00.000Z,14.56,14.63,14.0,14.26,4259300,0.2190613221,0.2201145016,0.2106358867,0.214547696,238521038,0.0,1.0
703,2002-10-22T00:00:00.000Z,14.7,14.88,14.26,14.47,3895500,0.221167681,0.2238758567,0.214547696,0.2177072343,218148218,0.0,1.0
704,2002-10-23T00:00:00.000Z,14.88,14.98,14.5,14.63,3732800,0.2238758567,0.2253803987,0.2181585969,0.2201145016,209037009,0.0,1.0
705,2002-10-24T00:00:00.000Z,14.69,15.21,14.55,15.02,3120500,0.2210172268,0.2288408454,0.2189108679,0.2259822155,174748174,0.0,1.0
706,2002-10-25T00:00:00.000Z,15.42,15.45,14.59,14.69,4983400,0.2320003837,0.2324517463,0.2195126847,0.2210172268,279070679,0.0,1.0
707,2002-10-28T00:00:00.000Z,15.61,15.95,15.25,15.55,6237500,0.2348590136,0.2399744566,0.2294426622,0.2339562884,349300349,0.0,1.0
708,2002-10-29T00:00:00.000Z,15.44,15.88,14.96,15.57,4628200,0.2323012921,0.2389212771,0.2250794903,0.2342571968,259179459,0.0,1.0
709,2002-10-30T00:00:00.000Z,15.98,16.37,15.48,15.55,4833500,0.2404258192,0.2462935332,0.232903109,0.2339562884,270676270,0.0,1.0
710,2002-10-31T00:00:00.000Z,16.07,16.44,15.92,15.99,5282800,0.241779907,0.2473467126,0.239523094,0.2405762734,295837095,0.0,1.0
711,2002-11-01T00:00:00.000Z,16.36,16.5,15.89,15.94,3389800,0.246143079,0.2482494378,0.2390717314,0.2398240024,189828989,0.0,1.0
712,2002-11-04T00:00:00.000Z,16.89,17.38,16.35,16.5,6728900,0.2541171518,0.2614894079,0.2459926248,0.2482494378,376818776,0.0,1.0
713,2002-11-05T00:00:00.000Z,16.9,16.97,16.35,16.75,3762400,0.254267606,0.2553207855,0.2459926248,0.252010793,210694610,0.0,1.0
714,2002-11-06T00:00:00.000Z,17.22,17.32,16.7,17.08,3864100,0.2590821406,0.2605866826,0.2512585219,0.2569757817,216389816,0.0,1.0
715,2002-11-07T00:00:00.000Z,16.0,17.1,15.81,16.94,6003200,0.2407267276,0.2572766901,0.2378680977,0.2548694228,336179536,0.0,1.0
